pa, pp, ta, tp
the daughter understood the child .,the child was understood by the daughter .,a son follows a parent .,a parent is followed by a son .
the father carried the mother .,the mother was carried by the father .,a son follows a parent .,a parent is followed by a son .
the daughter beat the father .,the father was beaten by the daughter .,a son follows a parent .,a parent is followed by a son .
the brother surprised the mother .,the mother was surprised by the brother .,a son follows a parent .,a parent is followed by a son .
the brother punched the father .,the father was punched by the brother .,a son follows a parent .,a parent is followed by a son .
the child joined the father .,the father was joined by the child .,a son follows a parent .,a parent is followed by a son .
the brother embraced the adult .,the adult was embraced by the brother .,a son follows a parent .,a parent is followed by a son .
the brother embraced the father .,the father was embraced by the brother .,a son follows a parent .,a parent is followed by a son .
a husband punched a writer .,a writer was punched by a husband .,the wife hurts the author .,the author is hurt by the wife .
a man caught a writer .,a writer was caught by a man .,the wife hurts the author .,the author is hurt by the wife .
a mother embraced a writer .,a writer was embraced by a mother .,the wife hurts the author .,the author is hurt by the wife .
a husband caught a book .,a book was caught by a husband .,the wife hurts the author .,the author is hurt by the wife .
a woman embraced a reader .,a reader was embraced by a woman .,the wife hurts the author .,the author is hurt by the wife .
a daughter struck a reader .,a reader was struck by a daughter .,the wife hurts the author .,the author is hurt by the wife .
a mother hurried a writer .,a writer was hurried by a mother .,the wife hurts the author .,the author is hurt by the wife .
a husband comforted a writer .,a writer was comforted by a husband .,the wife hurts the author .,the author is hurt by the wife .
a husband punched a writer .,a writer was punched by a husband .,the wife hurts the author .,the author is hurt by the wife .
a daughter discovered a reader .,a reader was discovered by a daughter .,the wife hurts the author .,the author is hurt by the wife .
the singer tasted the chocolate .,the chocolate was tasted by the singer .,an actor grabs a pie .,a pie is grabbed by an actor .
the actress destroyed the chocolate .,the chocolate was destroyed by the actress .,an actor grabs a pie .,a pie is grabbed by an actor .
the actress collected the chocolate .,the chocolate was collected by the actress .,an actor grabs a pie .,a pie is grabbed by an actor .
the singer discovered the chocolate .,the chocolate was discovered by the singer .,an actor grabs a pie .,a pie is grabbed by an actor .
the singer selected the chocolate .,the chocolate was selected by the singer .,an actor grabs a pie .,a pie is grabbed by an actor .
the actress prepared the chocolate .,the chocolate was prepared by the actress .,an actor grabs a pie .,a pie is grabbed by an actor .
the actress tasted the chocolate .,the chocolate was tasted by the actress .,an actor grabs a pie .,a pie is grabbed by an actor .
the man tasted the chocolate .,the chocolate was tasted by the man .,an actor grabs a pie .,a pie is grabbed by an actor .
the singer described the chocolate .,the chocolate was described by the singer .,an actor grabs a pie .,a pie is grabbed by an actor .
the actress tasted the chocolate .,the chocolate was tasted by the actress .,an actor grabs a pie .,a pie is grabbed by an actor .
the winner drags the computer .,the computer is dragged by the winner .,a champion forgot a machine .,a machine was forgotten by a champion .
the winner washes the computer .,the computer is washed by the winner .,a champion forgot a machine .,a machine was forgotten by a champion .
the hero removes the gun .,the gun is removed by the hero .,a champion forgot a machine .,a machine was forgotten by a champion .
the winner breaks the engine .,the engine is broken by the winner .,a champion forgot a machine .,a machine was forgotten by a champion .
the winner wraps the gun .,the gun is wrapped by the winner .,a champion forgot a machine .,a machine was forgotten by a champion .
the winner uses the gun .,the gun is used by the winner .,a champion forgot a machine .,a machine was forgotten by a champion .
the winner removes the engine .,the engine is removed by the winner .,a champion forgot a machine .,a machine was forgotten by a champion .
the hero wraps the engine .,the engine is wrapped by the hero .,a champion forgot a machine .,a machine was forgotten by a champion .
the winner accepts the gun .,the gun is accepted by the winner .,a champion forgot a machine .,a machine was forgotten by a champion .
the winner selects the computer .,the computer is selected by the winner .,a champion forgot a machine .,a machine was forgotten by a champion .
the doctor selects the pot .,the pot is selected by the doctor .,a nurse broke a flower .,a flower was broken by a nurse .
the doctor accepts the pot .,the pot is accepted by the doctor .,a nurse broke a flower .,a flower was broken by a nurse .
the doctor wraps the pot .,the pot is wrapped by the doctor .,a nurse broke a flower .,a flower was broken by a nurse .
the doctor wraps the pot .,the pot is wrapped by the doctor .,a nurse broke a flower .,a flower was broken by a nurse .
the doctor leaves the pot .,the pot is left by the doctor .,a nurse broke a flower .,a flower was broken by a nurse .
the doctor accepts the pot .,the pot is accepted by the doctor .,a nurse broke a flower .,a flower was broken by a nurse .
the doctor removes the pot .,the pot is removed by the doctor .,a nurse broke a flower .,a flower was broken by a nurse .
the doctor wraps the pot .,the pot is wrapped by the doctor .,a nurse broke a flower .,a flower was broken by a nurse .
the doctor purchases the pot .,the pot is purchased by the doctor .,a nurse broke a flower .,a flower was broken by a nurse .
the doctor wraps the pot .,the pot is wrapped by the doctor .,a nurse broke a flower .,a flower was broken by a nurse .
a bishop judged a parent .,a parent was judged by a bishop .,the priest chases the mother .,the mother is chased by the priest .
a bishop beat a parent .,a parent was beaten by a bishop .,the priest chases the mother .,the mother is chased by the priest .
a father joined a brother .,a brother was joined by a father .,the priest chases the mother .,the mother is chased by the priest .
a bishop grabbed a friend .,a friend was grabbed by a bishop .,the priest chases the mother .,the mother is chased by the priest .
a bishop discovered a brother .,a brother was discovered by a bishop .,the priest chases the mother .,the mother is chased by the priest .
a father taught a parent .,a parent was taught by a father .,the priest chases the mother .,the mother is chased by the priest .
