pa, pp, ta, tp
a partner comforted a reader .,a reader was comforted by a partner .,the partner punches the reader .,the reader is punched by the partner .
a partner hurried a reader .,a reader was hurried by a partner .,the partner punches the reader .,the reader is punched by the partner .
a boy beat a student .,a student was beaten by a boy .,the boy comforts the student .,the student is comforted by the boy .
a boy killed a student .,a student was killed by a boy .,the boy comforts the student .,the student is comforted by the boy .
a boy struck a student .,a student was struck by a boy .,the boy comforts the student .,the student is comforted by the boy .
a boy struck a student .,a student was struck by a boy .,the boy comforts the student .,the student is comforted by the boy .
a boy hurried a student .,a student was hurried by a boy .,the boy comforts the student .,the student is comforted by the boy .
a boy punched a student .,a student was punched by a boy .,the boy comforts the student .,the student is comforted by the boy .
a boy struck a student .,a student was struck by a boy .,the boy comforts the student .,the student is comforted by the boy .
a boy surprised a student .,a student was surprised by a boy .,the boy comforts the student .,the student is comforted by the boy .
a boy punched a student .,a student was punched by a boy .,the boy comforts the student .,the student is comforted by the boy .
a boy understood a student .,a student was understood by a boy .,the boy comforts the student .,the student is comforted by the boy .
the friend breaks the instrument .,the instrument is broken by the friend .,a friend removed an instrument .,an instrument was removed by a friend .
the friend wraps the instrument .,the instrument is wrapped by the friend .,a friend removed an instrument .,an instrument was removed by a friend .
the friend accepts the instrument .,the instrument is accepted by the friend .,a friend removed an instrument .,an instrument was removed by a friend .
the friend breaks the instrument .,the instrument is broken by the friend .,a friend removed an instrument .,an instrument was removed by a friend .
the friend wraps the instrument .,the instrument is wrapped by the friend .,a friend removed an instrument .,an instrument was removed by a friend .
the friend accepts the instrument .,the instrument is accepted by the friend .,a friend removed an instrument .,an instrument was removed by a friend .
the friend breaks the instrument .,the instrument is broken by the friend .,a friend removed an instrument .,an instrument was removed by a friend .
the friend breaks the instrument .,the instrument is broken by the friend .,a friend removed an instrument .,an instrument was removed by a friend .
the friend wraps the instrument .,the instrument is wrapped by the friend .,a friend removed an instrument .,an instrument was removed by a friend .
the friend wraps the instrument .,the instrument is wrapped by the friend .,a friend removed an instrument .,an instrument was removed by a friend .
an opponent wants a salad .,a salad is wanted by an opponent .,the opponent kept the salad .,the salad was kept by the opponent .
an opponent purchases a salad .,a salad is purchased by an opponent .,the opponent kept the salad .,the salad was kept by the opponent .
an opponent purchases a salad .,a salad is purchased by an opponent .,the opponent kept the salad .,the salad was kept by the opponent .
an opponent purchases a salad .,a salad is purchased by an opponent .,the opponent kept the salad .,the salad was kept by the opponent .
an opponent purchases a salad .,a salad is purchased by an opponent .,the opponent kept the salad .,the salad was kept by the opponent .
an opponent wants a salad .,a salad is wanted by an opponent .,the opponent kept the salad .,the salad was kept by the opponent .
an opponent wants a salad .,a salad is wanted by an opponent .,the opponent kept the salad .,the salad was kept by the opponent .
an opponent purchases a salad .,a salad is purchased by an opponent .,the opponent kept the salad .,the salad was kept by the opponent .
an opponent wants a salad .,a salad is wanted by an opponent .,the opponent kept the salad .,the salad was kept by the opponent .
an opponent wants a salad .,a salad is wanted by an opponent .,the opponent kept the salad .,the salad was kept by the opponent .
a woman forgot a lady .,a lady was forgotten by a woman .,the woman destroys the lady .,the lady is destroyed by the woman .
a woman forgot a lady .,a lady was forgotten by a woman .,the woman destroys the lady .,the lady is destroyed by the woman .
a woman grabbed a lady .,a lady was grabbed by a woman .,the woman destroys the lady .,the lady is destroyed by the woman .
a woman grabbed a lady .,a lady was grabbed by a woman .,the woman destroys the lady .,the lady is destroyed by the woman .
a woman caught a lady .,a lady was caught by a woman .,the woman destroys the lady .,the lady is destroyed by the woman .
a woman grabbed a lady .,a lady was grabbed by a woman .,the woman destroys the lady .,the lady is destroyed by the woman .
a woman grabbed a lady .,a lady was grabbed by a woman .,the woman destroys the lady .,the lady is destroyed by the woman .
a woman caught a lady .,a lady was caught by a woman .,the woman destroys the lady .,the lady is destroyed by the woman .
a woman caught a lady .,a lady was caught by a woman .,the woman destroys the lady .,the lady is destroyed by the woman .
a woman forgot a lady .,a lady was forgotten by a woman .,the woman destroys the lady .,the lady is destroyed by the woman .
a brother beats a father .,a father is beaten by a brother .,the brother comforted the father .,the father was comforted by the brother .
a brother kisses a father .,a father is kissed by a brother .,the brother comforted the father .,the father was comforted by the brother .
a brother strikes a father .,a father is struck by a brother .,the brother comforted the father .,the father was comforted by the brother .
a brother surprises a father .,a father is surprised by a brother .,the brother comforted the father .,the father was comforted by the brother .
