pa, pp, ta, tp
the bowl collected the secretary .,the secretary was collected by the bowl .,a nurse carries a tea .,a tea is carried by a nurse .
the hat caught the aunt .,the aunt was caught by the hat .,a nurse carries a tea .,a tea is carried by a nurse .
a cheese destroys a guest .,a guest is destroyed by a cheese .,the priest caught the glass .,the glass was caught by the priest .
a machine collects a manager .,a manager is collected by a machine .,the priest caught the glass .,the glass was caught by the priest .
a box teaches a captain .,a captain is taught by a box .,the priest caught the glass .,the glass was caught by the priest .
a box purchases a company .,a company is purchased by a box .,the priest caught the glass .,the glass was caught by the priest .
a knife punches an actor .,an actor is punched by a knife .,the priest caught the glass .,the glass was caught by the priest .
a gun forgets a writer .,a writer is forgotten by a gun .,the priest caught the glass .,the glass was caught by the priest .
an anchor destroys a camera .,a camera is destroyed by an anchor .,the priest caught the glass .,the glass was caught by the priest .
a camera describes a winner .,a winner is described by a camera .,the priest caught the glass .,the glass was caught by the priest .
a hat kisses a gun .,a gun is kissed by a hat .,the priest caught the glass .,the glass was caught by the priest .
a tea strikes a mother .,a mother is struck by a tea .,the priest caught the glass .,the glass was caught by the priest .
the telephone collects the coffee .,the coffee is collected by the telephone .,a hero accepted a bowl .,a bowl was accepted by a hero .
the gun comforts the parent .,the parent is comforted by the gun .,a hero accepted a bowl .,a bowl was accepted by a hero .
the bell keeps the tea .,the tea is kept by the bell .,a hero accepted a bowl .,a bowl was accepted by a hero .
the engine leads the actor .,the actor is led by the engine .,a hero accepted a bowl .,a bowl was accepted by a hero .
the crystal carries the president .,the president is carried by the crystal .,a hero accepted a bowl .,a bowl was accepted by a hero .
the bottle bothers the army .,the army is bothered by the bottle .,a hero accepted a bowl .,a bowl was accepted by a hero .
the telephone destroys the administration .,the administration is destroyed by the telephone .,a hero accepted a bowl .,a bowl was accepted by a hero .
the newspaper surprises the anchor .,the anchor is surprised by the newspaper .,a hero accepted a bowl .,a bowl was accepted by a hero .
the tea smells the hat .,the hat is smelled by the tea .,a hero accepted a bowl .,a bowl was accepted by a hero .
the beer raises the bag .,the bag is raised by the beer .,a hero accepted a bowl .,a bowl was accepted by a hero .
a cup smelled a pie .,a pie was smelled by a cup .,the secretary comforts the student .,the student is comforted by the secretary .
an engine surprised a king .,a king was surprised by an engine .,the secretary comforts the student .,the student is comforted by the secretary .
a button kissed a soldier .,a soldier was kissed by a button .,the secretary comforts the student .,the student is comforted by the secretary .
a pie judged a bag .,a bag was judged by a pie .,the secretary comforts the student .,the student is comforted by the secretary .
a button surprised a soldier .,a soldier was surprised by a button .,the secretary comforts the student .,the student is comforted by the secretary .
a glass smelled an anchor .,an anchor was smelled by a glass .,the secretary comforts the student .,the student is comforted by the secretary .
a computer kissed an actor .,an actor was kissed by a computer .,the secretary comforts the student .,the student is comforted by the secretary .
a knife tasted a pot .,a pot was tasted by a knife .,the secretary comforts the student .,the student is comforted by the secretary .
a camera joined a band .,a band was joined by a camera .,the secretary comforts the student .,the student is comforted by the secretary .
a card judged a pilot .,a pilot was judged by a card .,the secretary comforts the student .,the student is comforted by the secretary .
the log eats the bishop .,the bishop is eaten by the log .,a secretary broke a key .,a key was broken by a secretary .
the bottle helps the mayor .,the mayor is helped by the bottle .,a secretary broke a key .,a key was broken by a secretary .
the guitar bothers the chicken .,the chicken is bothered by the guitar .,a secretary broke a key .,a key was broken by a secretary .
the meal raises the man .,the man is raised by the meal .,a secretary broke a key .,a key was broken by a secretary .
the card grabs the author .,the author is grabbed by the card .,a secretary broke a key .,a key was broken by a secretary .
the plate smells the chicken .,the chicken is smelled by the plate .,a secretary broke a key .,a key was broken by a secretary .
the ball bothers the pot .,the pot is bothered by the ball .,a secretary broke a key .,a key was broken by a secretary .
the meal prepares the guy .,the guy is prepared by the meal .,a secretary broke a key .,a key was broken by a secretary .
the juice bothers the plate .,the plate is bothered by the juice .,a secretary broke a key .,a key was broken by a secretary .
the gun carries the colonel .,the colonel is carried by the gun .,a secretary broke a key .,a key was broken by a secretary .
the telephone forgave the employer .,the employer was forgiven by the telephone .,a kid embraces a colonel .,a colonel is embraced by a kid .
the book forgot the meal .,the meal was forgotten by the book .,a kid embraces a colonel .,a colonel is embraced by a kid .
the tea beat the man .,the man was beaten by the tea .,a kid embraces a colonel .,a colonel is embraced by a kid .
the bottle left the guy .,the guy was left by the bottle .,a kid embraces a colonel .,a colonel is embraced by a kid .
the bell struck the actor .,the actor was struck by the bell .,a kid embraces a colonel .,a colonel is embraced by a kid .
the telephone used the author .,the author was used by the telephone .,a kid embraces a colonel .,a colonel is embraced by a kid .
the bag struck the club .,the club was struck by the bag .,a kid embraces a colonel .,a colonel is embraced by a kid .
