pa, pp, ta, tp
the employer embraced the leader .,the leader was embraced by the employer .,a child embraces an adult .,an adult is embraced by a child .
the cousin embraced the princess .,the princess was embraced by the cousin .,a child embraces an adult .,an adult is embraced by a child .
the reader embraced the candidate .,the candidate was embraced by the reader .,a child embraces an adult .,an adult is embraced by a child .
the actor embraced the hero .,the hero was embraced by the actor .,a child embraces an adult .,an adult is embraced by a child .
the hero embraced the prince .,the prince was embraced by the hero .,a child embraces an adult .,an adult is embraced by a child .
the priest embraced the reader .,the reader was embraced by the priest .,a child embraces an adult .,an adult is embraced by a child .
the brother embraced the chief .,the chief was embraced by the brother .,a child embraces an adult .,an adult is embraced by a child .
the pilot embraced the manager .,the manager was embraced by the pilot .,a child embraces an adult .,an adult is embraced by a child .
the king embraced the leader .,the leader was embraced by the king .,a child embraces an adult .,an adult is embraced by a child .
a physician hurries a girl .,a girl is hurried by a physician .,the candidate hurried the writer .,the writer was hurried by the candidate .
a worker hurries a champion .,a champion is hurried by a worker .,the candidate hurried the writer .,the writer was hurried by the candidate .
an actor hurries a nurse .,a nurse is hurried by an actor .,the candidate hurried the writer .,the writer was hurried by the candidate .
a worker hurries a lawyer .,a lawyer is hurried by a worker .,the candidate hurried the writer .,the writer was hurried by the candidate .
a soldier hurries a pilot .,a pilot is hurried by a soldier .,the candidate hurried the writer .,the writer was hurried by the candidate .
a bishop hurries a prince .,a prince is hurried by a bishop .,the candidate hurried the writer .,the writer was hurried by the candidate .
an uncle hurries a husband .,a husband is hurried by an uncle .,the candidate hurried the writer .,the writer was hurried by the candidate .
an aunt hurries a manager .,a manager is hurried by an aunt .,the candidate hurried the writer .,the writer was hurried by the candidate .
a secretary hurries a leader .,a leader is hurried by a secretary .,the candidate hurried the writer .,the writer was hurried by the candidate .
a buddy hurries a father .,a father is hurried by a buddy .,the candidate hurried the writer .,the writer was hurried by the candidate .
a sheriff teaches a prince .,a prince is taught by a sheriff .,the secretary taught the teacher .,the teacher was taught by the secretary .
a father teaches a reader .,a reader is taught by a father .,the secretary taught the teacher .,the teacher was taught by the secretary .
a doctor teaches a brother .,a brother is taught by a doctor .,the secretary taught the teacher .,the teacher was taught by the secretary .
a partner teaches a husband .,a husband is taught by a partner .,the secretary taught the teacher .,the teacher was taught by the secretary .
a mother teaches a leader .,a leader is taught by a mother .,the secretary taught the teacher .,the teacher was taught by the secretary .
a soldier teaches a pilot .,a pilot is taught by a soldier .,the secretary taught the teacher .,the teacher was taught by the secretary .
a father teaches a colonel .,a colonel is taught by a father .,the secretary taught the teacher .,the teacher was taught by the secretary .
a writer teaches a child .,a child is taught by a writer .,the secretary taught the teacher .,the teacher was taught by the secretary .
a son teaches a candidate .,a candidate is taught by a son .,the secretary taught the teacher .,the teacher was taught by the secretary .
a colonel teaches an attorney .,an attorney is taught by a colonel .,the secretary taught the teacher .,the teacher was taught by the secretary .
the princess raised the coffee .,the coffee was raised by the princess .,a cousin raises a teacher .,a teacher is raised by a cousin .
the husband raised the coffee .,the coffee was raised by the husband .,a cousin raises a teacher .,a teacher is raised by a cousin .
the author raised the manager .,the manager was raised by the author .,a cousin raises a teacher .,a teacher is raised by a cousin .
the lady raised the actress .,the actress was raised by the lady .,a cousin raises a teacher .,a teacher is raised by a cousin .
the candidate raised the salad .,the salad was raised by the candidate .,a cousin raises a teacher .,a teacher is raised by a cousin .
the minister raised the ball .,the ball was raised by the minister .,a cousin raises a teacher .,a teacher is raised by a cousin .
the physician raised the tea .,the tea was raised by the physician .,a cousin raises a teacher .,a teacher is raised by a cousin .
the president raised the juice .,the juice was raised by the president .,a cousin raises a teacher .,a teacher is raised by a cousin .
the actress raised the button .,the button was raised by the actress .,a cousin raises a teacher .,a teacher is raised by a cousin .
the man raised the box .,the box was raised by the man .,a cousin raises a teacher .,a teacher is raised by a cousin .
the husband chased the buddy .,the buddy was chased by the husband .,a girl chases a father .,a father is chased by a girl .
the king chased the club .,the club was chased by the king .,a girl chases a father .,a father is chased by a girl .
the actor chased the army .,the army was chased by the actor .,a girl chases a father .,a father is chased by a girl .
the professor chased the employer .,the employer was chased by the professor .,a girl chases a father .,a father is chased by a girl .
the aunt chased the employee .,the employee was chased by the aunt .,a girl chases a father .,a father is chased by a girl .
the cousin chased the physician .,the physician was chased by the cousin .,a girl chases a father .,a father is chased by a girl .
the author chased the army .,the army was chased by the author .,a girl chases a father .,a father is chased by a girl .
the bishop chased the administration .,the administration was chased by the bishop .,a girl chases a father .,a father is chased by a girl .
the attorney chased the teacher .,the teacher was chased by the attorney .,a girl chases a father .,a father is chased by a girl .
the doctor chased the wife .,the wife was chased by the doctor .,a girl chases a father .,a father is chased by a girl .
the kid bothered the nurse .,the nurse was bothered by the kid .,a partner bothers a king .,a king is bothered by a partner .
the chief bothered the colonel .,the colonel was bothered by the chief .,a partner bothers a king .,a king is bothered by a partner .
