pa, pp, ta, tp
the doctor prepares the beer .,the beer is prepared by the doctor .,the sheriff leaves the jacket .,the jacket is left by the sheriff .
the daughter teaches the mother .,the mother is taught by the daughter .,the sheriff leaves the jacket .,the jacket is left by the sheriff .
a lawyer accepted a jacket .,a jacket was accepted by a lawyer .,an adult wrapped a newspaper .,a newspaper was wrapped by an adult .
a son removed a book .,a book was removed by a son .,an adult wrapped a newspaper .,a newspaper was wrapped by an adult .
an actress taught a cousin .,a cousin was taught by an actress .,an adult wrapped a newspaper .,a newspaper was wrapped by an adult .
a guy embraced a daughter .,a daughter was embraced by a guy .,an adult wrapped a newspaper .,a newspaper was wrapped by an adult .
an opponent accepted an instrument .,an instrument was accepted by an opponent .,an adult wrapped a newspaper .,a newspaper was wrapped by an adult .
a captain destroyed a box .,a box was destroyed by a captain .,an adult wrapped a newspaper .,a newspaper was wrapped by an adult .
a business purchased a ball .,a ball was purchased by a business .,an adult wrapped a newspaper .,a newspaper was wrapped by an adult .
an employer joined an army .,an army was joined by an employer .,an adult wrapped a newspaper .,a newspaper was wrapped by an adult .
a mayor smelled a beer .,a beer was smelled by a mayor .,an adult wrapped a newspaper .,a newspaper was wrapped by an adult .
a company used a bottle .,a bottle was used by a company .,an adult wrapped a newspaper .,a newspaper was wrapped by an adult .
a prince describes a cheese .,a cheese is described by a prince .,a man hurries a parent .,a parent is hurried by a man .
a nurse bothers an opponent .,an opponent is bothered by a nurse .,a man hurries a parent .,a parent is hurried by a man .
a friend drags a camera .,a camera is dragged by a friend .,a man hurries a parent .,a parent is hurried by a man .
a king understands a minister .,a minister is understood by a king .,a man hurries a parent .,a parent is hurried by a man .
a lawyer embraces a candidate .,a candidate is embraced by a lawyer .,a man hurries a parent .,a parent is hurried by a man .
an opponent drags a secretary .,a secretary is dragged by an opponent .,a man hurries a parent .,a parent is hurried by a man .
a bishop describes a meal .,a meal is described by a bishop .,a man hurries a parent .,a parent is hurried by a man .
a chief drags a cousin .,a cousin is dragged by a chief .,a man hurries a parent .,a parent is hurried by a man .
a girl leaves a gun .,a gun is left by a girl .,a man hurries a parent .,a parent is hurried by a man .
a professor prepares an anchor .,an anchor is prepared by a professor .,a man hurries a parent .,a parent is hurried by a man .
the buddy kissed the mayor .,the mayor was kissed by the buddy .,the student ate the candy .,the candy was eaten by the student .
the leader selected the coffee .,the coffee was selected by the leader .,the student ate the candy .,the candy was eaten by the student .
the employer helped the winner .,the winner was helped by the employer .,the student ate the candy .,the candy was eaten by the student .
the leader washed the camera .,the camera was washed by the leader .,the student ate the candy .,the candy was eaten by the student .
the daughter accepted the bottle .,the bottle was accepted by the daughter .,the student ate the candy .,the candy was eaten by the student .
the priest beat the nurse .,the nurse was beaten by the priest .,the student ate the candy .,the candy was eaten by the student .
the lawyer comforted the friend .,the friend was comforted by the lawyer .,the student ate the candy .,the candy was eaten by the student .
the princess discovered the television .,the television was discovered by the princess .,the student ate the candy .,the candy was eaten by the student .
the parent hurt the corporation .,the corporation was hurt by the parent .,the student ate the candy .,the candy was eaten by the student .
the employer hurried the winner .,the winner was hurried by the employer .,the student ate the candy .,the candy was eaten by the student .
a partner hurries a captain .,a captain is hurried by a partner .,a child discovers a newspaper .,a newspaper is discovered by a child .
a physician surprises a hero .,a hero is surprised by a physician .,a child discovers a newspaper .,a newspaper is discovered by a child .
a singer drags a chief .,a chief is dragged by a singer .,a child discovers a newspaper .,a newspaper is discovered by a child .
a student punches an opponent .,an opponent is punched by a student .,a child discovers a newspaper .,a newspaper is discovered by a child .
