pa, pp, ta, tp
the dumb pilot wants the gun .,the gun is wanted by the dumb pilot .,a hungry buddy comforted an adult .,an adult was comforted by a hungry buddy .
the pale doctor removes the computer .,the computer is removed by the pale doctor .,a kind buddy comforted an adult .,an adult was comforted by a kind buddy .
the sick king destroys the salad .,the salad is destroyed by the sick king .,a serious buddy comforted an adult .,an adult was comforted by a serious buddy .
the holy brother beats the champion .,the champion is beaten by the holy brother .,a southern buddy comforted an adult .,an adult was comforted by a southern buddy .
the cute winner forgets the student .,the student is forgotten by the cute winner .,a calm buddy comforted an adult .,an adult was comforted by a calm buddy .
the strange president prepares the pot .,the pot is prepared by the strange president .,a beautiful buddy comforted an adult .,an adult was comforted by a beautiful buddy .
the evil employer wants the chocolate .,the chocolate is wanted by the evil employer .,a nice buddy comforted an adult .,an adult was comforted by a nice buddy .
the weird boy bothers the band .,the band is bothered by the weird boy .,a loving buddy comforted an adult .,an adult was comforted by a loving buddy .
the scary doctor forgives the business .,the business is forgiven by the scary doctor .,a french buddy comforted an adult .,an adult was comforted by a french buddy .
a calm candidate collects a candy .,a candy is collected by a calm candidate .,the sick student followed the band .,the band was followed by the sick student .
a gentle husband judges a corporation .,a corporation is judged by a gentle husband .,the loving student followed the band .,the band was followed by the loving student .
a strange business uses a knife .,a knife is used by a strange business .,the loud student followed the band .,the band was followed by the loud student .
an illegal actress comforts a minister .,a minister is comforted by an illegal actress .,the nice student followed the band .,the band was followed by the nice student .
an aggressive army uses a crystal .,a crystal is used by an aggressive army .,the rough student followed the band .,the band was followed by the rough student .
a responsible minister kills a partner .,a partner is killed by a responsible minister .,the creative student followed the band .,the band was followed by the creative student .
a special partner washes a machine .,a machine is washed by a special partner .,the foreign student followed the band .,the band was followed by the foreign student .
a calm parent wraps a cigarette .,a cigarette is wrapped by a calm parent .,the stupid student followed the band .,the band was followed by the stupid student .
an honest actor hurts an army .,an army is hurt by an honest actor .,the tired student followed the band .,the band was followed by the tired student .
an illegal employer destroys a guest .,a guest is destroyed by an illegal employer .,the modest student followed the band .,the band was followed by the modest student .
the holy president catches the television .,the television is caught by the holy president .,an eager uncle taught a wife .,a wife was taught by an eager uncle .
the glad brother protects the physician .,the physician is protected by the glad brother .,an afraid uncle taught a wife .,a wife was taught by an afraid uncle .
the willing boy breaks the log .,the log is broken by the willing boy .,an illegal uncle taught a wife .,a wife was taught by an illegal uncle .
the cute mayor drags the parent .,the parent is dragged by the cute mayor .,an illegal uncle taught a wife .,a wife was taught by an illegal uncle .
the curious club helps the president .,the president is helped by the curious club .,an american uncle taught a wife .,a wife was taught by an american uncle .
the wonderful boy discovers the book .,the book is discovered by the wonderful boy .,an afraid uncle taught a wife .,a wife was taught by an afraid uncle .
the honest employee selects the flower .,the flower is selected by the honest employee .,an evil uncle taught a wife .,a wife was taught by an evil uncle .
the helpful scientist judges the leader .,the leader is judged by the helpful scientist .,an awful uncle taught a wife .,a wife was taught by an awful uncle .
the religious kid drinks the tea .,the tea is drunk by the religious kid .,an important uncle taught a wife .,a wife was taught by an important uncle .
the national club keeps the coffee .,the coffee is kept by the national club .,an important uncle taught a wife .,a wife was taught by an important uncle .
the rough prince chased the woman .,the woman was chased by the rough prince .,a peaceful champion drags an author .,an author is dragged by a peaceful champion .
the creative candidate chased the corporation .,the corporation was chased by the creative candidate .,a fantastic champion drags an author .,an author is dragged by a fantastic champion .
the foreign colonel discovered the soldier .,the soldier was discovered by the foreign colonel .,a horrible champion drags an author .,an author is dragged by a horrible champion .
the fantastic father protected the actor .,the actor was protected by the fantastic father .,a young champion drags an author .,an author is dragged by a young champion .
the awful army protected the physician .,the physician was protected by the awful army .,a spanish champion drags an author .,an author is dragged by a spanish champion .
the guilty prince hurt the teacher .,the teacher was hurt by the guilty prince .,a wise champion drags an author .,an author is dragged by a wise champion .
the funny secretary judged the corporation .,the corporation was judged by the funny secretary .,a sensitive champion drags an author .,an author is dragged by a sensitive champion .
the mad minister ate the meal .,the meal was eaten by the mad minister .,a modern champion drags an author .,an author is dragged by a modern champion .
