pa, pp, ta, tp
a scientist drinks a beer .,a beer is drunk by a scientist .,the mother wrapped the computer .,the computer was wrapped by the mother .
an employee drinks a beer .,a beer is drunk by an employee .,the mother wrapped the computer .,the computer was wrapped by the mother .
a singer hurts a lawyer .,a lawyer is hurt by a singer .,the mother wrapped the computer .,the computer was wrapped by the mother .
a hero describes an anchor .,an anchor is described by a hero .,the mother wrapped the computer .,the computer was wrapped by the mother .
a physician selects a bottle .,a bottle is selected by a physician .,the mother wrapped the computer .,the computer was wrapped by the mother .
a cop wants a coffee .,a coffee is wanted by a cop .,the mother wrapped the computer .,the computer was wrapped by the mother .
an author wants a pie .,a pie is wanted by an author .,the mother wrapped the computer .,the computer was wrapped by the mother .
a guest grabs a writer .,a writer is grabbed by a guest .,the opponent collected the gun .,the gun was collected by the opponent .
a mayor discovers a juice .,a juice is discovered by a mayor .,the opponent collected the gun .,the gun was collected by the opponent .
a student catches a juice .,a juice is caught by a student .,the opponent collected the gun .,the gun was collected by the opponent .
a husband prepares a plate .,a plate is prepared by a husband .,the opponent collected the gun .,the gun was collected by the opponent .
a reader discovers a coffee .,a coffee is discovered by a reader .,the opponent collected the gun .,the gun was collected by the opponent .
a candidate embraces a secretary .,a secretary is embraced by a candidate .,the opponent collected the gun .,the gun was collected by the opponent .
a partner surprises a nurse .,a nurse is surprised by a partner .,the opponent collected the gun .,the gun was collected by the opponent .
an employer drags a manager .,a manager is dragged by an employer .,the opponent collected the gun .,the gun was collected by the opponent .
an actress drinks a coffee .,a coffee is drunk by an actress .,the opponent collected the gun .,the gun was collected by the opponent .
a chief smells a meal .,a meal is smelled by a chief .,the opponent collected the gun .,the gun was collected by the opponent .
the boy left the card .,the card was left by the boy .,a husband bothers a prince .,a prince is bothered by a husband .
the colonel purchased the pot .,the pot was purchased by the colonel .,a husband bothers a prince .,a prince is bothered by a husband .
the leader carried the juice .,the juice was carried by the leader .,a husband bothers a prince .,a prince is bothered by a husband .
the actress hurt the kid .,the kid was hurt by the actress .,a husband bothers a prince .,a prince is bothered by a husband .
the student drank the coffee .,the coffee was drunk by the student .,a husband bothers a prince .,a prince is bothered by a husband .
the soldier asked the club .,the club was asked by the soldier .,a husband bothers a prince .,a prince is bothered by a husband .
the mother helped the professor .,the professor was helped by the mother .,a husband bothers a prince .,a prince is bothered by a husband .
the reader ate the pie .,the pie was eaten by the reader .,a husband bothers a prince .,a prince is bothered by a husband .
the corporation wanted the pie .,the pie was wanted by the corporation .,a husband bothers a prince .,a prince is bothered by a husband .
the professor killed the worker .,the worker was killed by the professor .,a husband bothers a prince .,a prince is bothered by a husband .
a business protects a parent .,a parent is protected by a business .,the king bothered the army .,the army was bothered by the king .
a worker grabs a meal .,a meal is grabbed by a worker .,the king bothered the army .,the army was bothered by the king .
a professor understands a pilot .,a pilot is understood by a professor .,the king bothered the army .,the army was bothered by the king .
an opponent smells a juice .,a juice is smelled by an opponent .,the king bothered the army .,the army was bothered by the king .
a winner selects a salad .,a salad is selected by a winner .,the king bothered the army .,the army was bothered by the king .
a child smells a motor .,a motor is smelled by a child .,the king bothered the army .,the army was bothered by the king .
a doctor wants a motor .,a motor is wanted by a doctor .,the king bothered the army .,the army was bothered by the king .
a worker prepares a coffee .,a coffee is prepared by a worker .,the king bothered the army .,the army was bothered by the king .
a secretary punches a lady .,a lady is punched by a secretary .,the king bothered the army .,the army was bothered by the king .
a professor forgives a husband .,a husband is forgiven by a professor .,the king bothered the army .,the army was bothered by the king .
an employer grabbed a buddy .,a buddy was grabbed by an employer .,the captain keeps the tea .,the tea is kept by the captain .
a mayor accepted a book .,a book was accepted by a mayor .,the captain keeps the tea .,the tea is kept by the captain .
a daughter washed a parent .,a parent was washed by a daughter .,the captain keeps the tea .,the tea is kept by the captain .
a cop hurt a nurse .,a nurse was hurt by a cop .,the captain keeps the tea .,the tea is kept by the captain .
a husband surprised a boy .,a boy was surprised by a husband .,the captain keeps the tea .,the tea is kept by the captain .
a writer grabbed a bottle .,a bottle was grabbed by a writer .,the captain keeps the tea .,the tea is kept by the captain .
a guy embraced a prince .,a prince was embraced by a guy .,the captain keeps the tea .,the tea is kept by the captain .
a husband used an engine .,an engine was used by a husband .,the captain keeps the tea .,the tea is kept by the captain .
a scientist forgot a beer .,a beer was forgotten by a scientist .,the captain keeps the tea .,the tea is kept by the captain .
