pa, pp, ta, tp
the employee hurt the band .,the band was hurt by the employee .,a worker follows a band .,a band is followed by a worker .
the pilot forgave the band .,the band was forgiven by the pilot .,a worker follows a band .,a band is followed by a worker .
the winner forgave the band .,the band was forgiven by the winner .,a worker follows a band .,a band is followed by a worker .
the worker kissed the brother .,the brother was kissed by the worker .,a worker follows a band .,a band is followed by a worker .
the kid judged the band .,the band was judged by the kid .,a worker follows a band .,a band is followed by a worker .
the worker selected the plate .,the plate was selected by the worker .,a worker follows a band .,a band is followed by a worker .
an adult comforted an opponent .,an opponent was comforted by an adult .,the girl teaches the opponent .,the opponent is taught by the girl .
a club protected an opponent .,an opponent was protected by a club .,the girl teaches the opponent .,the opponent is taught by the girl .
a wife kissed an opponent .,an opponent was kissed by a wife .,the girl teaches the opponent .,the opponent is taught by the girl .
a girl asked a band .,a band was asked by a girl .,the girl teaches the opponent .,the opponent is taught by the girl .
a girl hurried a daughter .,a daughter was hurried by a girl .,the girl teaches the opponent .,the opponent is taught by the girl .
a girl hurried a scientist .,a scientist was hurried by a girl .,the girl teaches the opponent .,the opponent is taught by the girl .
an employee punched an opponent .,an opponent was punched by an employee .,the girl teaches the opponent .,the opponent is taught by the girl .
a girl accepted a bell .,a bell was accepted by a girl .,the girl teaches the opponent .,the opponent is taught by the girl .
a girl joined a mayor .,a mayor was joined by a girl .,the girl teaches the opponent .,the opponent is taught by the girl .
an uncle understood an opponent .,an opponent was understood by an uncle .,the girl teaches the opponent .,the opponent is taught by the girl .
a worker carried a candidate .,a candidate was carried by a worker .,the worker breaks the log .,the log is broken by the worker .
an author removed a log .,a log was removed by an author .,the worker breaks the log .,the log is broken by the worker .
a worker taught a pilot .,a pilot was taught by a worker .,the worker breaks the log .,the log is broken by the worker .
a writer left a log .,a log was left by a writer .,the worker breaks the log .,the log is broken by the worker .
a candidate left a log .,a log was left by a candidate .,the worker breaks the log .,the log is broken by the worker .
a worker removed a newspaper .,a newspaper was removed by a worker .,the worker breaks the log .,the log is broken by the worker .
a worker followed a company .,a company was followed by a worker .,the worker breaks the log .,the log is broken by the worker .
a worker smelled a tea .,a tea was smelled by a worker .,the worker breaks the log .,the log is broken by the worker .
a king used a log .,a log was used by a king .,the worker breaks the log .,the log is broken by the worker .
a worker joined a club .,a club was joined by a worker .,the worker breaks the log .,the log is broken by the worker .
the priest grabs the beer .,the beer is grabbed by the priest .,a candidate selected a beer .,a beer was selected by a candidate .
the parent discovers the beer .,the beer is discovered by the parent .,a candidate selected a beer .,a beer was selected by a candidate .
the candidate judges the company .,the company is judged by the candidate .,a candidate selected a beer .,a beer was selected by a candidate .
the actor destroys the beer .,the beer is destroyed by the actor .,a candidate selected a beer .,a beer was selected by a candidate .
the wife carries the beer .,the beer is carried by the wife .,a candidate selected a beer .,a beer was selected by a candidate .
the candidate judges the aunt .,the aunt is judged by the candidate .,a candidate selected a beer .,a beer was selected by a candidate .
the boy catches the beer .,the beer is caught by the boy .,a candidate selected a beer .,a beer was selected by a candidate .
the candidate collects the camera .,the camera is collected by the candidate .,a candidate selected a beer .,a beer was selected by a candidate .
the candidate strikes the attorney .,the attorney is struck by the candidate .,a candidate selected a beer .,a beer was selected by a candidate .
the adult destroys the beer .,the beer is destroyed by the adult .,a candidate selected a beer .,a beer was selected by a candidate .
the bishop kills the teacher .,the teacher is killed by the bishop .,a buddy struck a teacher .,a teacher was struck by a buddy .
the buddy drinks the beer .,the beer is drunk by the buddy .,a buddy struck a teacher .,a teacher was struck by a buddy .
the buddy washes the author .,the author is washed by the buddy .,a buddy struck a teacher .,a teacher was struck by a buddy .
the buddy carries the chicken .,the chicken is carried by the buddy .,a buddy struck a teacher .,a teacher was struck by a buddy .
the buddy drinks the coffee .,the coffee is drunk by the buddy .,a buddy struck a teacher .,a teacher was struck by a buddy .
the actor kisses the teacher .,the teacher is kissed by the actor .,a buddy struck a teacher .,a teacher was struck by a buddy .
the buddy selects the opponent .,the opponent is selected by the buddy .,a buddy struck a teacher .,a teacher was struck by a buddy .
the buddy tastes the candy .,the candy is tasted by the buddy .,a buddy struck a teacher .,a teacher was struck by a buddy .
the priest kisses the teacher .,the teacher is kissed by the priest .,a buddy struck a teacher .,a teacher was struck by a buddy .
the buddy accepts the cigarette .,the cigarette is accepted by the buddy .,a buddy struck a teacher .,a teacher was struck by a buddy .
