pa, pp, ta, tp
the employee selects the flower .,the flower is selected by the employee .,an excellent uncle taught a wife .,a wife was taught by an excellent uncle .
the scientist judges the leader .,the leader is judged by the scientist .,an illegal uncle taught a wife .,a wife was taught by an illegal uncle .
the kid drinks the tea .,the tea is drunk by the kid .,an eager uncle taught a wife .,a wife was taught by an eager uncle .
the club keeps the coffee .,the coffee is kept by the club .,an awful uncle taught a wife .,a wife was taught by an awful uncle .
the prince chased the woman .,the woman was chased by the prince .,a wonderful champion drags an author .,an author is dragged by a wonderful champion .
the candidate chased the corporation .,the corporation was chased by the candidate .,a handsome champion drags an author .,an author is dragged by a handsome champion .
the colonel discovered the soldier .,the soldier was discovered by the colonel .,a strange champion drags an author .,an author is dragged by a strange champion .
the father protected the actor .,the actor was protected by the father .,a wonderful champion drags an author .,an author is dragged by a wonderful champion .
the army protected the physician .,the physician was protected by the army .,a peaceful champion drags an author .,an author is dragged by a peaceful champion .
the prince hurt the teacher .,the teacher was hurt by the prince .,a french champion drags an author .,an author is dragged by a french champion .
the secretary judged the corporation .,the corporation was judged by the secretary .,a southern champion drags an author .,an author is dragged by a southern champion .
the minister ate the meal .,the meal was eaten by the minister .,a blind champion drags an author .,an author is dragged by a blind champion .
the father hurt the king .,the king was hurt by the father .,a dangerous champion drags an author .,an author is dragged by a dangerous champion .
the secretary washed the employer .,the employer was washed by the secretary .,a strange champion drags an author .,an author is dragged by a strange champion .
a chief kissed a reader .,a reader was kissed by a chief .,the healthy lawyer kills the daughter .,the daughter is killed by the healthy lawyer .
an actress taught a manager .,a manager was taught by an actress .,the funny lawyer kills the daughter .,the daughter is killed by the funny lawyer .
an adult caught a champion .,a champion was caught by an adult .,the peaceful lawyer kills the daughter .,the daughter is killed by the peaceful lawyer .
an adult wanted a coffee .,a coffee was wanted by an adult .,the friendly lawyer kills the daughter .,the daughter is killed by the friendly lawyer .
an opponent grabbed a meal .,a meal was grabbed by an opponent .,the sophisticated lawyer kills the daughter .,the daughter is killed by the sophisticated lawyer .
a hero purchased a tea .,a tea was purchased by a hero .,the funny lawyer kills the daughter .,the daughter is killed by the funny lawyer .
a woman led a corporation .,a corporation was led by a woman .,the curious lawyer kills the daughter .,the daughter is killed by the curious lawyer .
a guy selected a friend .,a friend was selected by a guy .,the fair lawyer kills the daughter .,the daughter is killed by the fair lawyer .
a student grabbed a juice .,a juice was grabbed by a student .,the bright lawyer kills the daughter .,the daughter is killed by the bright lawyer .
an employee comforted a prince .,a prince was comforted by an employee .,the cute lawyer kills the daughter .,the daughter is killed by the cute lawyer .
a buddy hurries a worker .,a worker is hurried by a buddy .,the young mother wrapped the computer .,the computer was wrapped by the young mother .
a sheriff discovers a buddy .,a buddy is discovered by a sheriff .,the sexy mother wrapped the computer .,the computer was wrapped by the sexy mother .
a scientist bothers an attorney .,an attorney is bothered by a scientist .,the tough mother wrapped the computer .,the computer was wrapped by the tough mother .
a scientist drinks a beer .,a beer is drunk by a scientist .,the sensitive mother wrapped the computer .,the computer was wrapped by the sensitive mother .
an employee drinks a beer .,a beer is drunk by an employee .,the critical mother wrapped the computer .,the computer was wrapped by the critical mother .
a singer hurts a lawyer .,a lawyer is hurt by a singer .,the innocent mother wrapped the computer .,the computer was wrapped by the innocent mother .
a hero describes an anchor .,an anchor is described by a hero .,the gentle mother wrapped the computer .,the computer was wrapped by the gentle mother .
a physician selects a bottle .,a bottle is selected by a physician .,the busy mother wrapped the computer .,the computer was wrapped by the busy mother .
a cop wants a coffee .,a coffee is wanted by a cop .,the dumb mother wrapped the computer .,the computer was wrapped by the dumb mother .
an author wants a pie .,a pie is wanted by an author .,the fantastic mother wrapped the computer .,the computer was wrapped by the fantastic mother .
a guest grabs a writer .,a writer is grabbed by a guest .,the awful opponent collected the gun .,the gun was collected by the awful opponent .
a mayor discovers a juice .,a juice is discovered by a mayor .,the awesome opponent collected the gun .,the gun was collected by the awesome opponent .
a student catches a juice .,a juice is caught by a student .,the awesome opponent collected the gun .,the gun was collected by the awesome opponent .
a husband prepares a plate .,a plate is prepared by a husband .,the illegal opponent collected the gun .,the gun was collected by the illegal opponent .
