pa, pp, ta, tp
an author forgives a lady .,a lady is forgiven by an author .,the candidate forgot the coffee .,the coffee was forgotten by the candidate .
a princess forgives a singer .,a singer is forgiven by a princess .,the candidate forgot the coffee .,the coffee was forgotten by the candidate .
an uncle leaves a log .,a log is left by an uncle .,the candidate forgot the coffee .,the coffee was forgotten by the candidate .
a guy forgives a guest .,a guest is forgiven by a guy .,the candidate forgot the coffee .,the coffee was forgotten by the candidate .
a hero leaves a flower .,a flower is left by a hero .,the candidate forgot the coffee .,the coffee was forgotten by the candidate .
a husband forgives an opponent .,an opponent is forgiven by a husband .,the candidate forgot the coffee .,the coffee was forgotten by the candidate .
a hero forgives a company .,a company is forgiven by a hero .,the candidate forgot the coffee .,the coffee was forgotten by the candidate .
a bishop forgives an administration .,an administration is forgiven by a bishop .,the candidate forgot the coffee .,the coffee was forgotten by the candidate .
a partner caught a reader .,a reader was caught by a partner .,the captain chases the club .,the club is chased by the captain .
an uncle caught a friend .,a friend was caught by an uncle .,the captain chases the club .,the club is chased by the captain .
a teacher caught a button .,a button was caught by a teacher .,the captain chases the club .,the club is chased by the captain .
a physician caught a meal .,a meal was caught by a physician .,the captain chases the club .,the club is chased by the captain .
a kid caught a coffee .,a coffee was caught by a kid .,the captain chases the club .,the club is chased by the captain .
a lady caught an employee .,an employee was caught by a lady .,the captain chases the club .,the club is chased by the captain .
a buddy caught a secretary .,a secretary was caught by a buddy .,the captain chases the club .,the club is chased by the captain .
an attorney caught a candy .,a candy was caught by an attorney .,the captain chases the club .,the club is chased by the captain .
an actress caught a chocolate .,a chocolate was caught by an actress .,the captain chases the club .,the club is chased by the captain .
a candidate caught a tea .,a tea was caught by a candidate .,the captain chases the club .,the club is chased by the captain .
the hero strikes the daughter .,the daughter is struck by the hero .,a woman punched a husband .,a husband was punched by a woman .
the lawyer drinks the coffee .,the coffee is drunk by the lawyer .,a woman punched a husband .,a husband was punched by a woman .
the soldier strikes the nurse .,the nurse is struck by the soldier .,a woman punched a husband .,a husband was punched by a woman .
the kid strikes the attorney .,the attorney is struck by the kid .,a woman punched a husband .,a husband was punched by a woman .
the author drinks the tea .,the tea is drunk by the author .,a woman punched a husband .,a husband was punched by a woman .
the chief drinks the beer .,the beer is drunk by the chief .,a woman punched a husband .,a husband was punched by a woman .
the chief drinks the coffee .,the coffee is drunk by the chief .,a woman punched a husband .,a husband was punched by a woman .
the attorney strikes the soldier .,the soldier is struck by the attorney .,a woman punched a husband .,a husband was punched by a woman .
the professor drinks the tea .,the tea is drunk by the professor .,a woman punched a husband .,a husband was punched by a woman .
the mayor drinks the coffee .,the coffee is drunk by the mayor .,a woman punched a husband .,a husband was punched by a woman .
the minister destroyed the beer .,the beer was destroyed by the minister .,a mayor breaks an iron .,an iron is broken by a mayor .
the professor destroyed the tea .,the tea was destroyed by the professor .,a mayor breaks an iron .,an iron is broken by a mayor .
the wife destroyed the flower .,the flower was destroyed by the wife .,a mayor breaks an iron .,an iron is broken by a mayor .
the boy destroyed the juice .,the juice was destroyed by the boy .,a mayor breaks an iron .,an iron is broken by a mayor .
the daughter destroyed the cheese .,the cheese was destroyed by the daughter .,a mayor breaks an iron .,an iron is broken by a mayor .
the parent destroyed the plate .,the plate was destroyed by the parent .,a mayor breaks an iron .,an iron is broken by a mayor .
the aunt destroyed the beer .,the beer was destroyed by the aunt .,a mayor breaks an iron .,an iron is broken by a mayor .
the child destroyed the beer .,the beer was destroyed by the child .,a mayor breaks an iron .,an iron is broken by a mayor .
the teacher destroyed the champion .,the champion was destroyed by the teacher .,a mayor breaks an iron .,an iron is broken by a mayor .
the nurse destroyed the priest .,the priest was destroyed by the nurse .,a mayor breaks an iron .,an iron is broken by a mayor .
an army helped an aunt .,an aunt was helped by an army .,the scientist asks the man .,the man is asked by the scientist .
a buddy wanted a guitar .,a guitar was wanted by a buddy .,the scientist asks the man .,the man is asked by the scientist .
a company helped an author .,an author was helped by a company .,the scientist asks the man .,the man is asked by the scientist .
a student helped a cop .,a cop was helped by a student .,the scientist asks the man .,the man is asked by the scientist .
a champion helped a writer .,a writer was helped by a champion .,the scientist asks the man .,the man is asked by the scientist .
a band wanted a computer .,a computer was wanted by a band .,the scientist asks the man .,the man is asked by the scientist .
a club helped a friend .,a friend was helped by a club .,the scientist asks the man .,the man is asked by the scientist .
an attorney wanted a cheese .,a cheese was wanted by an attorney .,the scientist asks the man .,the man is asked by the scientist .
a buddy wanted a pie .,a pie was wanted by a buddy .,the scientist asks the man .,the man is asked by the scientist .
a sheriff wanted a beer .,a beer was wanted by a sheriff .,the scientist asks the man .,the man is asked by the scientist .
a daughter follows a club .,a club is followed by a daughter .,the captain led the corporation .,the corporation was led by the captain .
a girl follows a club .,a club is followed by a girl .,the captain led the corporation .,the corporation was led by the captain .
a buddy follows a worker .,a worker is followed by a buddy .,the captain led the corporation .,the corporation was led by the captain .
an employer follows a physician .,a physician is followed by an employer .,the captain led the corporation .,the corporation was led by the captain .
a sheriff follows an administration .,an administration is followed by a sheriff .,the captain led the corporation .,the corporation was led by the captain .
an employer follows a club .,a club is followed by an employer .,the captain led the corporation .,the corporation was led by the captain .
a minister follows a friend .,a friend is followed by a minister .,the captain led the corporation .,the corporation was led by the captain .
a girl follows an uncle .,an uncle is followed by a girl .,the captain led the corporation .,the corporation was led by the captain .
